track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
6INLpBxo9F5QMer04VXEnd,Sexy Boy,1P6U1dCeHxPui5pIrGmndZ,Air,5dmYtZVJ1bG9RyrZBRrkOA,298466,1998-01-16,60,0.435,0.651,0,-6.152,1,0.0288,0.00111,0.609,0.111,0.206,111.896,37i9dQZF1DXaLI8a395lse,Alternative 90s
4GrfClvQgCVLsCfqw7YthQ,You Can Have It All,5hAhrnb0Ch4ODwWu4tsbpi,Yo La Tengo,5egsoXU4SPbj38cP9sBlXk,276640,2000-02-22,59,0.515,0.833,4,-9.409,1,0.0362,0.637,0.944,0.302,0.965,178.471,37i9dQZF1DXaLI8a395lse,Alternative 90s
4BKJRy9GPS4Y3t61S1xEhF,The First Big Weekend,6g8Jqb5JMfv92eB2r0awTN,Arab Strap,5zCiRS0qLH1Xfu9Pg4VV2g,292746,2006-10-22,12,0.686,0.675,2,-10.831,1,0.054,0.0884,0.114,0.0911,0.603,146.534,37i9dQZF1DXaLI8a395lse,Alternative 90s
1JYs5OOgeW1jAOaiiLlJdx,Girl From Mars,2evydP72Z45DouM4uMGsIE,Ash,5BFwMp5Uzs15Zasy5YOqib,213533,1995-07-31,0,0.236,0.797,9,-6.949,1,0.0447,0.0186,0.0,0.11,0.477,154.336,37i9dQZF1DXaLI8a395lse,Alternative 90s
1kKfa4rdmxdqiE1Edunf18,New French Girlfriend,5EtBXjUUyPJmiljpRdN6RJ,The Auteurs,1ygQ16L2WlZVD2x8rpk2LR,255773,1994-01-01,32,0.328,0.629,2,-8.105,1,0.0343,0.0034,0.00363,0.0937,0.411,173.862,37i9dQZF1DXaLI8a395lse,Alternative 90s
0E2UdlzNQP9I70MYumYlFo,Frontier Psychiatrist,3C8RpaI3Go0yFF9whvKoED,The Avalanches,3GBnNRYsxBfEeMSMmTpJ25,288346,2000-01-01,53,0.711,0.905,6,-7.459,1,0.218,0.122,0.000166,0.395,0.437,98.931,37i9dQZF1DXaLI8a395lse,Alternative 90s
44OnyhrKWViHX8aHnMk0PU,You're Gorgeous,1QCANeffsBIHjzhMqUIxBh,Babybird,7AHO6a0Xt8U95Rsf5CVXM3,223173,2004,0,0.58,0.691,0,-7.359,1,0.0338,0.247,0.0,0.429,0.292,123.617,37i9dQZF1DXaLI8a395lse,Alternative 90s
7jOM0KIKgIppqIEvEjixaj,All I Need (feat. Beth Hirsch),1P6U1dCeHxPui5pIrGmndZ,Air,206GTDefY2qRMQxYXmfb0a,268306,1998-01-14,46,0.327,0.426,7,-11.576,0,0.027,0.878,0.000997,0.18,0.169,93.949,37i9dQZF1DXaLI8a395lse,Alternative 90s
21REQ1bCUWphT2QK3bLWYQ,Sure Shot,03r4iKL2g2442PT9n2UKsx,Beastie Boys,6lfjbwFGzQ6aSNP1N3JlT8,199666,1994-05-23,57,0.692,0.799,1,-7.924,1,0.164,0.388,0.0,0.301,0.549,97.978,37i9dQZF1DXaLI8a395lse,Alternative 90s
5PntSbMHC1ud6Vvl8x56qd,Loser,3vbKDsSS70ZX9D2OcvbZmS,Beck,0iIGP4Sxw3KR4OCFv2yvz8,235000,1994-03-01,69,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,37i9dQZF1DXaLI8a395lse,Alternative 90s
5GPPI3rnZDptLYRN4vTUoZ,The Boy With the Arab Strap,4I2BJf80C0skQpp1sQmA0h,Belle & Sebastian,0PnuQg8OK4KoOPrwhgyKRQ,314066,1998-09-07,58,0.577,0.828,7,-9.805,1,0.0556,0.358,0.013,0.0683,0.706,142.365,37i9dQZF1DXaLI8a395lse,Alternative 90s
6D44MaupiigmMXuJg0rU82,Sweet Harmony,46h3caIKtqPlEfRHuSdibg,The Beloved,1Tzv1wAjaOLLTqghexrg2r,300693,1997,0,0.595,0.737,10,-10.332,0,0.03,0.0296,0.109,0.0639,0.867,101.193,37i9dQZF1DXaLI8a395lse,Alternative 90s
3soLwFvqNYT90pZHSZhmK2,Dry The Rain (Remaster),2LMR8u7DOMF0FBseDpTsRa,The Beta Band,3vgtPUuKQeisfGXQohiewS,363538,2018-07-27,42,0.593,0.693,4,-8.576,1,0.0305,0.0283,0.084,0.172,0.749,150.489,37i9dQZF1DXaLI8a395lse,Alternative 90s
6Kz3o55LxMA11GbvFXHFtX,Human Behaviour,7w29UYBi0qsHi5RTcv3lmA,Björk,2Fb37JsRMVPASJcl3wwDOa,252360,1993-07-05,55,0.687,0.635,2,-14.667,1,0.0365,0.0443,0.0252,0.0963,0.546,109.448,37i9dQZF1DXaLI8a395lse,Alternative 90s
68lYnrHMQlCNmVpvyeVfrq,Child Psychology,6Hd3xhv1sj3rlojjvGLkGR,Black Box Recorder,6iVmyoxtAHZ0hfOiHetcpf,248266,1998-07-06,41,0.354,0.394,2,-11.563,1,0.053,0.132,0.044,0.131,0.166,160.554,37i9dQZF1DXaLI8a395lse,Alternative 90s
0Puj4YlTm6xNzDDADXHMI9,Sabotage,03r4iKL2g2442PT9n2UKsx,Beastie Boys,6lfjbwFGzQ6aSNP1N3JlT8,178440,1994-05-23,72,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,37i9dQZF1DXaLI8a395lse,Alternative 90s
7h69nvFshbhUpesEXBPH0w,Devils Haircut,3vbKDsSS70ZX9D2OcvbZmS,Beck,3PpTsdpZmaLUh6RvViu9G7,192933,1996-01-01,51,0.686,0.729,7,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,37i9dQZF1DXaLI8a395lse,Alternative 90s
0303qZHRLFhKkOgO80toX9,Lazy Line Painter Jane,4I2BJf80C0skQpp1sQmA0h,Belle & Sebastian,7iuBgb8bbBcK91zospMebt,347733,2005-01-01,36,0.343,0.747,6,-5.73,1,0.0632,0.127,9.61e-06,0.31,0.237,125.389,37i9dQZF1DXaLI8a395lse,Alternative 90s
2ZODjHVq1JxCBqWFeBPmAo,Reverend Black Grape,147FGf3bdxV1L0mmVtgaJR,Black Grape,3A0BH6NwwS00OMn59A6rnE,313773,1995-01-01,28,0.61,0.919,8,-6.889,1,0.0643,0.000587,0.00263,0.186,0.657,108.11,37i9dQZF1DXaLI8a395lse,Alternative 90s
6txWz9UapYHVxEd7dDIHXT,No Rain,5sD1ZLf2dGQ9gQ3YJl1eAd,Blind Melon,55jET4vDioHHd7ztX7OX3h,217106,1992-01-01,74,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,37i9dQZF1DXaLI8a395lse,Alternative 90s
0NNgY2gc1TUwBQoVp98Fxw,Venus As A Boy,7w29UYBi0qsHi5RTcv3lmA,Björk,2Fb37JsRMVPASJcl3wwDOa,282560,1993-07-05,56,0.619,0.401,1,-11.746,1,0.0339,0.0297,0.00355,0.0701,0.815,136.21,37i9dQZF1DXaLI8a395lse,Alternative 90s
7jreMMxd2UYRePUu1UziLg,The Facts of Life,6Hd3xhv1sj3rlojjvGLkGR,Black Box Recorder,3ln9MXACv6wjhytLh6E2WN,277666,2000-01-01,0,0.607,0.459,8,-10.232,1,0.0474,0.000626,1.24e-05,0.0882,0.39,138.919,37i9dQZF1DXaLI8a395lse,Alternative 90s
3ATIyi8OsM5ciO0CDd2iCs,Slight Return,66nOkPJTFgK25NMmojG04V,The Bluetones,4Y1kBAxpJPxH8dQykSv9kz,200413,2008-01-01,45,0.426,0.878,2,-8.274,1,0.0388,0.0237,0.000118,0.173,0.65,102.818,37i9dQZF1DXaLI8a395lse,Alternative 90s
42cxPm9jgbaxIVN77XA1m6,Tender,7MhMgCo0Bl0Kukl93PZbYS,Blur,5YuZ4DjvtZBywtIbHIqtGJ,461946,1999,64,0.587,0.566,9,-9.932,1,0.0276,0.47,0.0,0.0644,0.529,76.054,37i9dQZF1DXaLI8a395lse,Alternative 90s
2SOuSTml41dWzqtxN4dklr,The State I Am in,4I2BJf80C0skQpp1sQmA0h,Belle & Sebastian,5wqa3AIalAtzA7X9HIuAer,297986,1996,41,0.484,0.381,6,-13.232,1,0.0361,0.501,0.0,0.114,0.409,144.939,37i9dQZF1DXaLI8a395lse,Alternative 90s
0z9XPPcA8CC9vnEn4F83If,Kelly's Heroes,147FGf3bdxV1L0mmVtgaJR,Black Grape,3A0BH6NwwS00OMn59A6rnE,262506,1995-01-01,33,0.631,0.933,7,-5.152,1,0.0577,0.000532,0.0021,0.0843,0.842,119.679,37i9dQZF1DXaLI8a395lse,Alternative 90s
15RgdXlKJQTNMsR4hAzIGh,Wake up Boo!,6UYwzZChuolxsylHcZcBBP,The Boo Radleys,4Jw9nbFQEGEfB3RCwHqRNU,217866,1995,51,0.471,0.896,6,-6.701,1,0.105,0.0725,0.0,0.193,0.555,144.838,37i9dQZF1DXaLI8a395lse,Alternative 90s
0X0LTI0MQG9S3FLSUvjrj5,Big Time Sensuality,7w29UYBi0qsHi5RTcv3lmA,Björk,3icT9XGrBfhlV8BKK4WEGX,236640,1993-07-05,44,0.723,0.732,1,-12.251,0,0.0963,7.67e-05,0.0135,0.18,0.516,118.582,37i9dQZF1DXaLI8a395lse,Alternative 90s
11nv53N7ZnNTCgyl8yxvYd,Cannonball,1xgFexIwrf2QjbU0buCNnp,The Breeders,4lxW0axOKlImAQ0akMRz61,213693,1993-08-30,0,0.506,0.761,3,-9.765,1,0.0404,0.00938,0.782,0.298,0.745,112.511,37i9dQZF1DXaLI8a395lse,Alternative 90s
2JOi5i2Lm8VBpxk3IoyTEr,Bluetonic,66nOkPJTFgK25NMmojG04V,The Bluetones,4TLznkyFO4xBof2f4alxmQ,248933,1996-01-01,38,0.278,0.896,0,-6.937,1,0.0612,0.0437,0.314,0.0863,0.288,139.163,37i9dQZF1DXaLI8a395lse,Alternative 90s
4OHVCeQYPncEwZOtNAJZZx,Beetlebum - 2012 Remaster,7MhMgCo0Bl0Kukl93PZbYS,Blur,7HvIrSkKGJCzd8AKyjTJ6Q,305213,1997-02-10,57,0.542,0.626,0,-7.105,1,0.0242,0.0789,0.000508,0.277,0.813,89.734,37i9dQZF1DXaLI8a395lse,Alternative 90s
7kBoYDqxYcmOjnJxA2qYKt,Echo's Answer,0WtTGUjbur1R1cNzBvbsMU,Broadcast,1DmdiTPv7V21Ca8tsPxVwk,191893,1999-10-01,35,0.313,0.241,0,-16.474,1,0.0381,0.948,0.859,0.102,0.0863,119.88,37i9dQZF1DXaLI8a395lse,Alternative 90s
0fsz7tJ7UKXT9hliLfO7aE,The Distance,6A43Djmhbe9100UwnI7epV,Cake,6kPOXxCYCdXBzEbb9dqE90,179600,1996-09-17,60,0.456,0.752,11,-8.121,0,0.09,0.0095,0.00145,0.0573,0.897,183.569,37i9dQZF1DXaLI8a395lse,Alternative 90s
2oHmRO0X4gW4VlCJRcZzez,Erase / Rewind,1tqZaCwM57UFKjWoYwMLrw,The Cardigans,4gNjfAA5axfUEBbHJoAKBO,215760,1998-10-01,52,0.732,0.681,11,-7.103,0,0.0317,0.00145,0.00112,0.11,0.699,103.72,37i9dQZF1DXaLI8a395lse,Alternative 90s
3jIzAeh7fhe70umAJrY3Fk,Hyper-ballad,7w29UYBi0qsHi5RTcv3lmA,Björk,3p7WXDBxhC5KS9IFXnwae7,321533,1995-06-13,53,0.528,0.439,5,-13.036,0,0.033,0.0254,0.0015,0.378,0.0361,134.964,37i9dQZF1DXaLI8a395lse,Alternative 90s
3gOWkjjJWAc5Hbnk3yhINq,Divine Hammer,1xgFexIwrf2QjbU0buCNnp,The Breeders,4fyJ3cuyKlSMSw9Q5SAiEx,161360,1993-08-30,45,0.341,0.561,3,-13.642,1,0.032,0.089,0.809,0.132,0.631,143.116,37i9dQZF1DXaLI8a395lse,Alternative 90s
6DK2HcUpvnOmTlGcemlkfQ,Marblehead Johnson,66nOkPJTFgK25NMmojG04V,The Bluetones,7bTYjNY64AJ2cfka05ptSE,201813,2002-01-01,39,0.368,0.897,2,-5.243,1,0.0542,0.00186,0.0,0.243,0.357,128.538,37i9dQZF1DXaLI8a395lse,Alternative 90s
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,7MhMgCo0Bl0Kukl93PZbYS,Blur,7HvIrSkKGJCzd8AKyjTJ6Q,121160,1997-02-10,75,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,37i9dQZF1DXaLI8a395lse,Alternative 90s
1SqY3rqLazvQlDz24GJ1TO,Alright,0vBDEQ1aLZpe4zgn2fPH6Z,Cast,4QpYfKscCgJ7cciYCEysg5,217293,1995-01-01,48,0.398,0.866,1,-7.862,1,0.0438,0.0171,4.33e-06,0.0517,0.715,140.086,37i9dQZF1DXaLI8a395lse,Alternative 90s
7KGO0B6kB5j9Fmu2KpE8fV,Dead from the Waist Down,4Bgfzia8wyaGaTn42egzTv,Catatonia,02gjbDETa5DyWglx8Euzxy,242960,1998-02-02,37,0.53,0.461,9,-8.057,1,0.0235,0.0384,0.00315,0.0944,0.3,89.26,37i9dQZF1DXaLI8a395lse,Alternative 90s
7gjm1sq5ALU5svBSi9g178,My Favourite Game,1tqZaCwM57UFKjWoYwMLrw,The Cardigans,4gNjfAA5axfUEBbHJoAKBO,217133,1998-10-01,53,0.58,0.782,5,-7.085,0,0.0338,0.000133,0.00115,0.31,0.496,143.475,37i9dQZF1DXaLI8a395lse,Alternative 90s
079ohl6YZlZAJvOhpqunOI,It's Oh So Quiet,7w29UYBi0qsHi5RTcv3lmA,Björk,6k9dsZpHS3DUsv8FFBQkib,218733,1995-06-13,0,0.464,0.125,3,-14.192,1,0.0581,0.619,0.0,0.0691,0.25,126.143,37i9dQZF1DXaLI8a395lse,Alternative 90s
17hdos7cv1vAvcfoTU4Pym,The Only One I Know,5fScAXreYFnuqwOgBsJgSd,The Charlatans,0JWdN38GXUuoG3zHmXKmnj,238120,1990-10-08,59,0.543,0.572,5,-13.124,1,0.0317,0.0685,0.00119,0.0823,0.533,113.312,37i9dQZF1DXaLI8a395lse,Alternative 90s
1FNvrp5K02oThumS6gllzp,Block Rockin' Beats,1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,0FjHy5dCyVROqDUl6f2VTK,313666,1997-01-01,46,0.558,0.982,10,-3.125,0,0.063,0.0227,0.522,0.117,0.69,109.369,37i9dQZF1DXaLI8a395lse,Alternative 90s
0qmCWYu7hOvriyuqXfPw7I,The Universal,7MhMgCo0Bl0Kukl93PZbYS,Blur,1bgkxe4t0HNeLn9rhrx79x,240120,2000-10-23,54,0.317,0.571,9,-7.669,1,0.0283,0.158,2.95e-06,0.0848,0.234,163.036,37i9dQZF1DXaLI8a395lse,Alternative 90s
3knlIGVH97AywBzVtF1Rpy,Sandstorm,0vBDEQ1aLZpe4zgn2fPH6Z,Cast,4QpYfKscCgJ7cciYCEysg5,161706,1995-01-01,46,0.42,0.807,4,-7.992,1,0.03,0.0403,0.00952,0.218,0.704,94.582,37i9dQZF1DXaLI8a395lse,Alternative 90s
2jlJVAqrN7bHsw7EwPOIIi,Mulder and Scully,4Bgfzia8wyaGaTn42egzTv,Catatonia,5oORHAxHQggskA01yI3l6a,251266,1998,49,0.512,0.813,6,-5.294,0,0.0428,0.0299,0.0,0.0765,0.597,108.798,37i9dQZF1DXaLI8a395lse,Alternative 90s
7KKJZtuZyQZkis9uwXK6yr,Carnival,1tqZaCwM57UFKjWoYwMLrw,The Cardigans,1EDoUyWhJCGu4vFDeqSwOO,219200,1995-03-01,0,0.532,0.662,2,-8.093,1,0.0314,0.0196,8e-05,0.425,0.368,110.698,37i9dQZF1DXaLI8a395lse,Alternative 90s
6sVQNUvcVFTXvlk3ec0ngd,Cherry-coloured Funk,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,37hHXJ7xas2Nb7Jbi8ip4E,192466,1990-09-17,64,0.377,0.65,2,-5.902,1,0.029,0.00174,5.75e-05,0.107,0.365,180.074,37i9dQZF1DXaLI8a395lse,Alternative 90s
5nvy5ir4RWTgI4hC8dnsQP,One To Another,5fScAXreYFnuqwOgBsJgSd,The Charlatans,5Z1qbz6SLdQnWiVMEJ5MNK,269840,1997-04-21,0,0.445,0.887,10,-5.121,1,0.0463,0.000242,8.94e-05,0.456,0.332,102.441,37i9dQZF1DXaLI8a395lse,Alternative 90s
3m1JFLpKLYgMi1jf6Bu16P,Let Forever Be,1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,1QJP73UumgERuzp3yJSXw3,236360,1999-01-01,57,0.252,0.872,8,-3.752,1,0.0777,0.00912,8.79e-06,0.109,0.399,126.938,37i9dQZF1DXaLI8a395lse,Alternative 90s
3mqRLlD9j92BBv1ueFhJ1l,Parklife,7MhMgCo0Bl0Kukl93PZbYS,Blur,1bgkxe4t0HNeLn9rhrx79x,187040,2000-10-23,56,0.634,0.877,4,-6.905,1,0.0607,0.152,0.0,0.328,0.749,138.388,37i9dQZF1DXaLI8a395lse,Alternative 90s
5z6kCwTvyJb7MlgMPjXFy9,Fine Time,0vBDEQ1aLZpe4zgn2fPH6Z,Cast,4QpYfKscCgJ7cciYCEysg5,186533,1995-01-01,46,0.247,0.89,11,-7.862,1,0.0534,0.00303,0.000251,0.12,0.505,198.133,37i9dQZF1DXaLI8a395lse,Alternative 90s
1A7pz58VR2Lpc19c58QdSo,Road Rage,4Bgfzia8wyaGaTn42egzTv,Catatonia,5oORHAxHQggskA01yI3l6a,308386,1998,51,0.495,0.594,8,-6.447,1,0.0291,0.0178,0.000243,0.215,0.428,93.445,37i9dQZF1DXaLI8a395lse,Alternative 90s
29capylmokCeuNAWqGitij,Brimful of Asha (Norman Cook Remix) (Single Version),3Kf7VEIRWquxrNIuyJZnfF,Cornershop,3zImpd2BehQCHbnTiIJlZB,243666,1997-08-18,63,0.686,0.936,11,-3.923,1,0.0571,0.22,0.0,0.0964,0.942,125.665,37i9dQZF1DXaLI8a395lse,Alternative 90s
1aLNpg2kKvUncflV8xE5AA,Linger,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,6AR5l9eEiU5gMPv2wT1L9A,274760,1993-03-01,0,0.438,0.428,7,-14.861,1,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,37i9dQZF1DXaLI8a395lse,Alternative 90s
4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,7bu3H8JO7d0UbMoVzbo70s,The Cure,0aEL0zQ4XLuxQP0j7sLlS1,215160,1992-01-01,75,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,37i9dQZF1DXaLI8a395lse,Alternative 90s
7kXmJwrZGIhDaLT9sNo3ut,Hey Boy Hey Girl,1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,1QJP73UumgERuzp3yJSXw3,290493,1999-01-01,65,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,37i9dQZF1DXaLI8a395lse,Alternative 90s
1pKYYY0dkg23sQQXi0Q5zN,Around the World,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,5uRdvUR7xCnHmUW8n64n9y,429533,1997-01-16,70,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,37i9dQZF1DXaLI8a395lse,Alternative 90s
3drQLSnECw7QSHMysFqFx7,Walkaway,0vBDEQ1aLZpe4zgn2fPH6Z,Cast,4QpYfKscCgJ7cciYCEysg5,231733,1995-01-01,53,0.467,0.481,11,-10.17,1,0.0233,0.034,0.0102,0.106,0.328,80.043,37i9dQZF1DXaLI8a395lse,Alternative 90s
4ndBp2Mm0oBNOdjyQvJ9jz,Some Things Last A Long Time,1jeYbk5eqo6wgsQPjLeU5w,Daniel Johnston,7h4VPRS9s2IXwcLkeSekEb,294213,1990-01-01,50,0.502,0.114,0,-12.963,1,0.0366,0.961,0.172,0.124,0.221,79.046,37i9dQZF1DXaLI8a395lse,Alternative 90s
6est1Q03Q4hJLkrFilZ9gk,Good to Be on the Road Back Home Again,3Kf7VEIRWquxrNIuyJZnfF,Cornershop,6WGsZo2Fqa4BfCG1Ml2JDp,345066,1997-09-08,0,0.705,0.735,9,-6.104,1,0.0259,0.415,0.000424,0.104,0.484,106.042,37i9dQZF1DXaLI8a395lse,Alternative 90s
2IZZqH4K02UIYg5EohpNHF,Zombie,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,5GugLrmYMl5VRoe2zNgLGp,306426,1994-10-03,80,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,37i9dQZF1DXaLI8a395lse,Alternative 90s
7mEGddVRDdESAibWOnbXoA,A Letter To Elise,7bu3H8JO7d0UbMoVzbo70s,The Cure,0aEL0zQ4XLuxQP0j7sLlS1,312240,1992-01-01,55,0.53,0.592,9,-13.444,1,0.0309,0.189,0.00174,0.198,0.795,150.224,37i9dQZF1DXaLI8a395lse,Alternative 90s
1QdbOe3o38SdDOxgMSfRGd,Good Enough,1dekSPU23UC5hw5b8Uxk9W,Dodgy,1mkXcNQ9jiQmyHDugV7vGf,239840,1998-01-01,0,0.576,0.963,0,-6.145,1,0.0548,0.0012,0.000762,0.37,0.75,111.738,37i9dQZF1DXaLI8a395lse,Alternative 90s
5AB637hS20wvfb5tKG3C3O,El President,7CKG3Kl5ssnyXkHzTHudKN,Drugstore,3FfwmscEfIXu9MJOY7gcc2,171400,2013-09-09,43,0.391,0.63,8,-5.685,1,0.0308,0.00326,1.59e-05,0.0991,0.242,147.587,37i9dQZF1DXaLI8a395lse,Alternative 90s
5xvVqECUVNTBGbnPEzqn3I,King of the Kerb,6bEiU0j4lC3yh2D1kHzFpb,Echobelly,0w3z3xSfH7pB3SNf50pCg3,238506,1995-11-13,42,0.411,0.907,11,-8.67,1,0.0524,0.000483,6.8e-06,0.628,0.452,112.315,37i9dQZF1DXaLI8a395lse,Alternative 90s
1qPLYFQSrJvXAGdlaogVAK,True Love Will Find You In The End,1jeYbk5eqo6wgsQPjLeU5w,Daniel Johnston,5jeLvqEqJ72sfz818Sj1Qg,107160,2006-04-18,41,0.563,0.162,10,-12.599,0,0.0358,0.948,1.19e-05,0.113,0.13,118.678,37i9dQZF1DXaLI8a395lse,Alternative 90s
6Y3eSyYWYQCa4iXJTp29WM,Norwegian Wood,3Kf7VEIRWquxrNIuyJZnfF,Cornershop,6WGsZo2Fqa4BfCG1Ml2JDp,148240,1997-09-08,0,0.408,0.484,4,-7.546,1,0.0348,0.462,6.88e-05,0.269,0.527,184.342,37i9dQZF1DXaLI8a395lse,Alternative 90s
6XOINCZBv8Q7RXgNNiTwIN,A Girl Like You,5Qlt3zQ63Z99mNhuun0JAT,Edwyn Collins,4gIHBmLBXUnDJgWhcPzNDG,236583,1994,64,0.619,0.781,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,37i9dQZF1DXaLI8a395lse,Alternative 90s
4uPi47C1WcnhIbvCx4zCu6,Novocaine For The Soul,3zunDAtRDg7kflREzWAhxl,Eels,7sqwuxORaCogFGgygafdSt,188693,1996-08-13,56,0.409,0.717,6,-7.75,1,0.0395,0.000578,0.0632,0.0827,0.311,169.212,37i9dQZF1DXaLI8a395lse,Alternative 90s
59GIjxze4m7lutOfemmKvu,Staying Out For The Summer,1dekSPU23UC5hw5b8Uxk9W,Dodgy,2ThnpEHmCmIHJuzAx9nQxt,185266,2004-01-01,0,0.36,0.852,7,-7.294,1,0.0576,0.0121,0.0,0.246,0.698,143.689,37i9dQZF1DXaLI8a395lse,Alternative 90s
53LZqMzQEnjBkFXPqOq0cD,Connection,3l14gV4hIMAjmo7KUvEWTx,Elastica,00MAXeszCotk3g9q8KYJlZ,140480,1995-01-01,49,0.684,0.694,3,-5.776,1,0.0375,0.000351,0.7,0.0496,0.882,121.342,37i9dQZF1DXaLI8a395lse,Alternative 90s
4e23vKHDVQXHvoqzXiYqUm,Getting Away with It,3xYNGCooNIzKMAtJYKSOyq,Electronic,127p4CCDi0G1PqWMptSCWy,316053,2006-09-18,44,0.607,0.788,5,-6.736,1,0.0266,0.000526,0.000317,0.112,0.692,126.025,37i9dQZF1DXaLI8a395lse,Alternative 90s
52Bg6oaos7twR7IUtEpqcE,Between The Bars,2ApaG60P4r0yhBoDCGD8YG,Elliott Smith,5hryhrT7wEdLnZCbJX9F6L,141280,1997-02-25,61,0.522,0.074,7,-23.625,0,0.0598,0.929,0.765,0.108,0.342,135.298,37i9dQZF1DXaLI8a395lse,Alternative 90s
3LnQgPB7vk10dMauhjUkLp,Sleep on the Left Side,3Kf7VEIRWquxrNIuyJZnfF,Cornershop,73LY6QtbR0xA3l5RUBXxjf,246106,1997,35,0.722,0.489,7,-7.967,1,0.0299,0.183,0.572,0.0881,0.432,91.998,37i9dQZF1DXaLI8a395lse,Alternative 90s
72TPbqNS18yOlXa5USPSSo,All You Good Good People,74K7bX12L8GBAWvPuyIgJ7,Embrace,3eNC1W7Y3mkEVA10eTojFK,366266,1998-01-01,49,0.232,0.719,11,-6.255,1,0.0428,0.000118,0.000226,0.119,0.323,165.906,37i9dQZF1DXaLI8a395lse,Alternative 90s
6DJGcxLJlkK7egBtb8iu8o,Susan's House,3zunDAtRDg7kflREzWAhxl,Eels,1GJwrOcVkg2kCtI8RUZEdy,223800,1996-08-13,0,0.736,0.439,3,-11.845,1,0.0396,0.222,0.218,0.31,0.432,80.493,37i9dQZF1DXaLI8a395lse,Alternative 90s
79WrmdVsLbwRTUCiH7cPsa,Missing - 2013 Remaster,13ccXrK7AmXb4TddMkE7jy,Everything But The Girl,0Ia2c7KTHgiw9nphwouaUQ,247200,1994-06-13,62,0.677,0.484,9,-10.506,0,0.0324,0.077,4.75e-05,0.135,0.697,123.534,37i9dQZF1DXaLI8a395lse,Alternative 90s
70LIe5IYE2TI8qqxePAoOR,Waking Up,3l14gV4hIMAjmo7KUvEWTx,Elastica,2Eu3dJJYgcbzrhp0zyRBZz,195600,1995-02-08,14,0.455,0.976,9,-3.757,0,0.0801,0.00274,0.623,0.0566,0.542,137.895,37i9dQZF1DXaLI8a395lse,Alternative 90s
5kAm2Y5ygQtsVfE5dQQfGy,Touch Me (feat. Kehlani) - Remix,63XBtGSEZINSyXylZxEUbv,Victoria Monét,4ICez0IybCtHZbAXl5ENWJ,187951,2020-10-08,53,0.42,0.578,8,-8.87,0,0.133,0.819,0.0,0.129,0.528,136.642,37i9dQZF1DWSfMe9z89s9B,Alternative R&B
5L9q6ezwkinZ47fUwj2Jfl,Skate Depot,4cUkGQyhLFqKHBtL58HYVp,Channel Tres,1uSppsOJIQEvV8vhvH9DNt,186423,2020-10-09,52,0.89,0.548,0,-9.455,1,0.171,0.136,0.666,0.108,0.706,124.031,37i9dQZF1DWSfMe9z89s9B,Alternative R&B
2kp5QEtvCuWmDmc7prlDJq,Cherry Ice Cream Sundae,0uaV2JpwdbHof3chjM8sow,Simpson,17BNqYJaKGeF9xwU2xCuy0,192360,2020-10-06,47,0.602,0.582,6,-7.981,1,0.0305,0.226,0.00126,0.107,0.67,89.976,37i9dQZF1DWSfMe9z89s9B,Alternative R&B
6rCuplMDiFQVSca77OQocz,All My Girls Like To Fight,74CcYmmNeHKe5PrZaISk8e,Hope Tala,0ajMPNNALiabIrvCCaCKcl,232712,2020-09-25,54,0.853,0.698,4,-4.187,0,0.0447,0.258,0.0127,0.193,0.531,122.009,37i9dQZF1DWSfMe9z89s9B,Alternative R&B
58k32my5lKofeZRtIvBDg9,HONEST,5SXuuuRpukkTvsLuUknva1,Baby Keem,7Cw4LObzgnVqSlkuIyywtI,172672,2019-07-19,71,0.676,0.536,2,-8.79,1,0.0432,0.403,3.37e-05,0.105,0.373,79.037,37i9dQZF1DWSfMe9z89s9B,Alternative R&B
